"","state.abb","state.name","geo_id","government_ID","entity","total_liabilities","revenues","lia_rev_ratio"
"5611","TN","Tennessee","1600000US4702780","43203000100000","Baileyton",134865,879150,15.34
"5612","IL","Illinois","1600000US1712970","14200600400000","Cherry",54923,259753,21.14
"5613","NE","Nebraska","1600000US3126560","28201900300000","Leigh",0,819841,0
"5614","IL","Illinois","1600000US1774379","14206500500000","Tallula",12883,341502,3.77
"5615","OR","Oregon","1600000US4164850","38202401000000","St Paul",341,505352,0.07
"5616","TN","Tennessee","1600000US4704240","43203150200000","Beersheba Springs",1220,91184,1.34
"5617","OK","Oklahoma","1600000US4028250","37202300300000","Gage",0,250899,0
"5618","IL","Illinois","1600000US1742457","14207100500000","Leaf River",1016770,378308,268.77
"5619","NE","Nebraska","1600000US3120785","28204100300000","Hampton",0,977082,0
"5620","IL","Illinois","1600000US1775822","14205701900000","Towanda",72345,408591,17.71
"5621","IL","Illinois","1600000US1739077","14207700200000","Karnak",117443,509355,23.06
"5622","IL","Illinois","1600000US1774457","14200200200000","Tamms",24922,723907,3.44
"5623","LA","Louisiana","1600000US2236045","19205800100000","Hornbeck",608905,1227789,49.59
"5624","IL","Illinois","1600000US1733877","14206700300000","Hecker",145235,385172,37.71
"5625","IL","Illinois","1600000US1770525","14200300700000","Sorento",16381,799737,2.05
"5626","AK","Alaska","1600000US0226760","02202300400000","Fort Yukon",3965726,4220465,93.96
"5627","CO","Colorado","1600000US0826875","06203800200000","Fleming",1643822,1579439,104.08
"5628","LA","Louisiana","1600000US2229745","19203500300000","Goldonna",67487,193836,34.82
"5629","NE","Nebraska","1600000US3114450","28201800300000","Edgar",667199,1419394,47.01
"5630","IL","Illinois","1600000US1751999","14200601400000","Neponset",1510769,491702,307.25
"5631","LA","Louisiana","1600000US2272415","19203270200000","Springfield",1246855,760817,163.88
"5632","OH","Ohio","1600000US3969358","36205300400000","Rutland",0,125749,0
"5633","OK","Oklahoma","1600000US4053700","37207400400000","Ochelata",937154,720991,129.98
"5634","LA","Louisiana","1600000US2274760","19205350200000","Tangipahoa",71661,364550,19.66
"5635","MI","Michigan","1600000US2614260","23204650100000","Cement City",6741,242874,2.78
"5636","IL","Illinois","1600000US1744823","14205001000000","Lostant",1400391,622484,224.97
"5637","OK","Oklahoma","1600000US4005550","37202100100000","Bernice",258215,695103,37.15
"5638","OR","Oregon","1600000US4181300","38202900600000","Wheeler",818195,578395,141.46
"5639","IL","Illinois","1600000US1736150","14206260100000","Hopewell",19096,209565,9.11
"5640","MI","Michigan","1600000US2643220","23203200500000","Kinde",7805,450652,1.73
"5641","OK","Oklahoma","1600000US4020850","37207500600000","Dill",0,184418,0
"5642","TN","Tennessee","1600000US4766340","43203600100000","Saltillo",10683,195410,5.47
"5643","OK","Oklahoma","1600000US4070850","37200300300000","Stringtown",761280,1623311,46.9
"5644","OR","Oregon","1600000US4165800","38202401200000","Scotts Mills",0,242515,0
"5645","NC","North Carolina","1600000US3731920","34207750100000","Hoffman",146122,1149226,12.71
"5646","IL","Illinois","1600000US1735073","14208150100000","Hillsdale",5224,339493,1.54
"5647","LA","Louisiana","1600000US2223235","19200270100000","Elizabeth",691352,2151782,32.13
"5648","OR","Oregon","1600000US4178950","38202800300000","Wasco",525109,537772,97.65
"5649","TN","Tennessee","1600000US4770820","43203800200000","Stanton",33931,525019,6.46
"5650","IL","Illinois","1600000US1748268","14202700500000","Melvin",300756,314387,95.66
"5651","MI","Michigan","1600000US2624060","23205100300000","Eastlake",23392,263109,8.89
"5652","OK","Oklahoma","1600000US4042050","37202200200000","Leedey",697255,816947,85.35
"5653","MI","Michigan","1600000US2687140","23203500300000","Whittemore",32290,279705,11.54
"5654","OH","Ohio","1600000US3905312","36200700300000","Belmont",0,688676,0
"5655","OK","Oklahoma","1600000US4070500","37206200500000","Stonewall",24061,857874,2.8
"5656","TN","Tennessee","1600000US4731680","43205540100000","Guys",4244,96325,4.41
"5657","TN","Tennessee","1600000US4766660","43203900200000","Sardis",2211,253615,0.87
"5658","AK","Alaska","1600000US0266470","02200100200000","Saint Paul",14221057,9555123,148.83
"5659","ID","Idaho","1600000US1619900","13203500100000","Culdesac",1040300,913653,113.86
"5660","OK","Oklahoma","1600000US4001900","37202690100000","Amber",0,543796,0
"5661","OK","Oklahoma","1600000US4075250","37200380100000","Tushka",0,372338,0
"5662","IL","Illinois","1600000US1705261","14210200300000","Benson",80247,287384,27.92
"5663","IL","Illinois","1600000US1751648","14205001300000","Naplate",686892,451958,151.98
"5664","MI","Michigan","1600000US2616140","23203400200000","Clarksville",9957,261710,3.8
"5665","OK","Oklahoma","1600000US4020300","37201900200000","Depew",768483,531508,144.59
"5666","OK","Oklahoma","1600000US4047350","37201680100000","Medicine Park",0,1310923,0
"5667","NE","Nebraska","1600000US3112525","28201100200000","Decatur",485839,1209768,40.16
"5668","TN","Tennessee","1600000US4704460","43200200100000","Bell Buckle",1751174,1828264,95.78
"5669","VT","Vermont","1600000US5034975","46200800200000","Hyde Park",5930440,2848144,208.22
"5670","MN","Minnesota","1600000US2768674","24204400300000","Waubun",3529542,2615477,134.95
"5671","IL","Illinois","1600000US1778708","14204100700000","Waltonville",420000,569426,73.76
"5672","NE","Nebraska","1600000US3146135","28203900300000","Spalding",42071,1272269,3.31
"5673","NE","Nebraska","1600000US3146275","28200800800000","Spencer",17747,1502811,1.18
"5674","IL","Illinois","1600000US1761548","14205500800000","Prairie",610828,296994,205.67
"5675","NE","Nebraska","1600000US3104020","28201200200000","Bellwood",0,552179,0
"5676","IL","Illinois","1600000US1767795","14205301300000","Saunemin",1810,271064,0.67
"5677","NE","Nebraska","1600000US3118825","28204100200000","Giltner",1545618,1094237,141.25
"5678","OH","Ohio","1600000US3985736","36208100800000","Willshire",0,240992,0
"5679","OR","Oregon","1600000US4107300","38201800100000","Bonanza",569234,752550,75.64
"5680","MI","Michigan","1600000US2626460","23205800300000","Estral Beach",100080,361689,27.67
"5681","GA","Georgia","1600000US1373004","11208100400000","Stapleton",90411,541605,16.69
"5682","OK","Oklahoma","1600000US4063450","37204700500000","Ringwood",0,959138,0
"5683","ID","Idaho","1600000US1686050","13201880100000","Weippe",2204156,2041159,107.99
"5684","OH","Ohio","1600000US3938304","36200500800000","Jacksonville",0,243045,0
"5685","OK","Oklahoma","1600000US4013600","37201600200000","Chattanooga",0,486738,0
"5686","OK","Oklahoma","1600000US4073200","37204350100000","Thackerville",5757,187273,3.07
"5687","IL","Illinois","1600000US1737439","14205500600000","Industry",474112,343227,138.13
"5688","IL","Illinois","1600000US1752506","14203000300000","New Haven",96248,245628,39.18
"5689","MI","Michigan","1600000US2660740","23205100600000","Onekama",1996677,879189,227.1
"5690","OH","Ohio","1600000US3979394","36203201000000","Van Buren",0,303152,0
"5691","LA","Louisiana","1600000US2261580","19202200500000","Pollock",1139601,2624948,43.41
"5692","LA","Louisiana","1600000US2276685","19202050100000","Turkey Creek",306497,914569,33.51
"5693","NE","Nebraska","1600000US3104895","28202500100000","Big Springs",0,784768,0
"5694","MI","Michigan","1600000US2663660","23202900500000","Perrinton",706265,498097,141.79
"5695","IL","Illinois","1600000US1736516","14207500700000","Hull",330815,253682,130.41
"5696","NE","Nebraska","1600000US3113890","28207100400000","Duncan",0,415832,0
"5697","NE","Nebraska","1600000US3129085","28206900500000","Loomis",0,449314,0
"5698","MD","Maryland","1600000US2424450","21201000400000","East New Market",2321747,113225,2050.56
"5699","NE","Nebraska","1600000US3116165","28203200200000","Eustis",0,532148,0
"5700","OR","Oregon","1600000US4100350","38203000100000","Adams",269674,355256,75.91
"5701","IL","Illinois","1600000US1707211","14201080100000","Bondville",2454363,222770,1101.75
"5702","KS","Kansas","1600000US2068650","17200900500000","Strong",2841978,2812278,101.06
"5703","MI","Michigan","1600000US2652760","23205400300000","Mecosta",4430,181033,2.45
"5704","OK","Oklahoma","1600000US4078300","37203500700000","Wapanucka",17140,224994,7.62
"5705","AL","Alabama","1600000US0170128","01204440100000","Shorter",5522903,5468491,101
"5706","NC","North Carolina","1600000US3724440","34207400500000","Fountain",658269,2897596,22.72
"5707","GA","Georgia","1600000US1376952","11215800700000","Toomsboro",92086,371827,24.77
"5708","NE","Nebraska","1600000US3106085","28205600100000","Brady",0,488721,0
"5709","LA","Louisiana","1600000US2235100","19202500300000","Hodge",159964,1157830,13.82
"5710","NE","Nebraska","1600000US3108220","28200600200000","Cedar Rapids",16572,517144,3.2
"5711","IL","Illinois","1600000US1779449","14202000600000","Waynesville",382565,241818,158.2
"5712","MI","Michigan","1600000US2666140","23205500300000","Powers",382669,335661,114
"5713","NE","Nebraska","1600000US3125230","28208900500000","Kennard",849588,422075,201.29
"5714","IL","Illinois","1600000US1773287","14205201100000","Sublette",361061,432780,83.43
"5715","IL","Illinois","1600000US1783739","14201300600000","Xenia",23666,591163,4
"5716","VA","Virginia","1600000US5185600","47205200300000","White Stone",1438516,1648997,87.24
"5717","WY","Wyoming","1600000US5676370","51201200500000","Thayne",1381429,2795968,49.41
"5718","IL","Illinois","1600000US1748138","14205901200000","Medora",80000,355677,22.49
"5719","LA","Louisiana","1600000US2217215","19204300100000","Converse",318532,296713,107.35
"5720","NE","Nebraska","1600000US3153380","28209000500000","Winside",0,955077,0
"5721","TN","Tennessee","1600000US4715140","43200980100000","Clarksburg",285955,383738,74.52
"5722","MI","Michigan","1600000US2646940","23206301600000","Leonard",252080,244338,103.17
"5723","MI","Michigan","1600000US2651980","23200300500000","Martin",935796,663337,141.07
"5724","NE","Nebraska","1600000US3122430","28203100400000","Hildreth",0,721671,0
"5725","NY","New York","1600000US3683371","33206100900000","Wyoming",2227314,1274222,174.8
"5726","IL","Illinois","1600000US1777395","14206200600000","Varna",2058,288267,0.71
"5727","NE","Nebraska","1600000US3103530","28208000100000","Beaver Crossing",0,662576,0
"5728","IL","Illinois","1600000US1707263","14204180100000","Bonnie",48853,263538,18.54
"5729","OK","Oklahoma","1600000US4060850","37205780100000","Prue",31852,261651,12.17
"5730","TN","Tennessee","1600000US4776860","43202200400000","Vanleer",1756576,1108094,158.52
"5731","NE","Nebraska","1600000US3116270","28204500400000","Ewing",1150832,581375,197.95
"5732","OR","Oregon","1600000US4131600","38200100200000","Haines",1102341,1126000,97.9
"5733","IL","Illinois","1600000US1711176","14203200200000","Carbon Hill",2045753,976595,209.48
"5734","IL","Illinois","1600000US1738739","14206600200000","Joy",682139,390029,174.89
"5735","OK","Oklahoma","1600000US4080800","37203160100000","Whitefield",101127,138411,73.06
"5736","OK","Oklahoma","1600000US4003000","37206300100000","Asher",43012,21852605,0.2
"5737","IL","Illinois","1600000US1779683","14202000700000","Weldon",699640,523730,133.59
"5738","IL","Illinois","1600000US1720565","14203900500000","Dowell",197693,716399,27.6
"5739","OK","Oklahoma","1600000US4027600","37206690100000","Foyil",397211,196154,202.5
"5740","IL","Illinois","1600000US1701946","14200900100000","Arenzville",374571,319241,117.33
"5741","MI","Michigan","1600000US2625420","23200500400000","Ellsworth",818167,482429,169.59
"5742","OK","Oklahoma","1600000US4018950","37202000400000","Custer",0,366789,0
"5743","OR","Oregon","1600000US4150000","38202800200000","Moro",1203917,621719,193.64
"5744","SD","South Dakota","1600000US4620980","42204700100000","Faith",720344,3044126,23.66
"5745","TN","Tennessee","1600000US4709860","43208470100000","Burlison",13677,99280,13.78
"5746","IL","Illinois","1600000US1771422","14206200400000","Sparland",21185,278470,7.61
"5747","LA","Louisiana","1600000US2270245","19201350100000","Sicily Island",254943,587603,43.39
"5748","NE","Nebraska","1600000US3134370","28205400600000","Niobrara",0,557417,0
"5749","NE","Nebraska","1600000US3139590","28204800700000","Plymouth",678279,641979,105.65
"5750","GA","Georgia","1600000US1305708","11213600100000","Barwick",33653,425396,7.91
"5751","IL","Illinois","1600000US1730458","14205500500000","Good Hope",143182,298344,47.99
"5752","NE","Nebraska","1600000US3137210","28200200600000","Orchard",0,572200,0
"5753","MI","Michigan","1600000US2625980","23204500100000","Empire",510447,677919,75.3
"5754","IL","Illinois","1600000US1736542","14201500300000","Humboldt",36112,243057,14.86
"5755","OK","Oklahoma","1600000US4012000","37200200500000","Carmen",0,152390,0
"5756","OR","Oregon","1600000US4168550","38202200800000","Sodaville",60182,217496,27.67
"5757","IL","Illinois","1600000US1734332","14208700300000","Herrick",231327,772834,29.93
"5758","OK","Oklahoma","1600000US4007950","37206790100000","Bowlegs",5119,268123,1.91
"5759","IL","Illinois","1600000US1744264","14203801200000","Loda",9,252304,0
"5760","IL","Illinois","1600000US1738323","14209600400000","Jeffersonville",138034,295356,46.73
"5761","NE","Nebraska","1600000US3100870","28202600100000","Allen",2470,439634,0.56
"5762","OK","Oklahoma","1600000US4044950","37203100300000","Mccurtain",1644892,611221,269.12
"5763","MI","Michigan","1600000US2669640","23203780100000","Rosebush",1467122,271361,540.65
"5764","NC","North Carolina","1600000US3759340","34209800400000","Saratoga",460425,1033140,44.57
"5765","TN","Tennessee","1600000US4778240","43201050100000","Watauga",5774,231371,2.5
"5766","OH","Ohio","1600000US3969652","36204501200000","St. Louisville",0,227287,0
"5767","LA","Louisiana","1600000US2239650","19206200200000","Kilbourne",2693,95291,2.83
"5768","OR","Oregon","1600000US4131650","38200100300000","Halfway",491972,323042,152.29
"5769","IL","Illinois","1600000US1738674","14206400200000","Joppa",752,275936,0.27
"5770","IL","Illinois","1600000US1752415","14206001700000","New Douglas",465442,193818,240.14
"5771","OK","Oklahoma","1600000US4069050","37204900800000","Spavinaw",159560,347635,45.9
"5772","TN","Tennessee","1600000US4781020","43202480100000","Williston",503,90182,0.56
"5773","WI","Wisconsin","1600000US5579250","50202201800000","Tennyson",2254100,3011878,74.84
"5774","IL","Illinois","1600000US1701673","14204300100000","Apple River",1489,275561,0.54
"5775","IL","Illinois","1600000US1773547","14208202500000","Summerfield",8830,277583,3.18
"5776","MI","Michigan","1600000US2637820","23206700200000","Hersey",43874,202577,21.66
"5777","NE","Nebraska","1600000US3145085","28203000700000","Shickley",0,841509,0
"5778","IL","Illinois","1600000US1704897","14205700200000","Bellflower",217863,220990,98.59
"5779","NE","Nebraska","1600000US3139660","28207200200000","Polk",0,884611,0
"5780","OK","Oklahoma","1600000US4063500","37206000500000","Ripley",72876,281167,25.92
"5781","TN","Tennessee","1600000US4781700","43206680100000","Woodland Mills",10519,429089,2.45
"5782","IL","Illinois","1600000US1764655","14202700800000","Roberts",655550,290035,226.02
"5783","NE","Nebraska","1600000US3109165","28206100300000","Clarks",0,533766,0
"5784","NE","Nebraska","1600000US3131780","28202100900000","Merna",0,354209,0
"5785","IL","Illinois","1600000US1768510","14210201000000","Secor",35609,202676,17.57
"5786","MI","Michigan","1600000US2606460","23205100100000","Bear Lake",1710803,1063060,160.93
"5787","NE","Nebraska","1600000US3139870","28201700400000","Potter",12841,828580,1.55
"5788","TN","Tennessee","1600000US4721420","43202100200000","Dowelltown",0,62926,0
"5789","NE","Nebraska","1600000US3137420","28204200300000","Orleans",7556,468136,1.61
